TRU280/2;0.55;2820;95;420;477;200;610;202;86;375;228;265;298;8;231;166;301;236;251;200;30;680;830;1190;1500;1900;;123;123;112;98;74;;64;backward curved fan, medium-range, medium pressure;for clean air, dust, sawdust, chips or granules to the exclusion of long fibers;Built in painted sheet iron, impeller statically and dynamically balanced;according to ISO standards, three phase electric motor 400 Volt 50Hz IP55 ;cl isol.F trop. IE2;outlet flange               inlet flange             flexible outlet                   flexible inlet;shock absorbers        inspection door         drain plug                inlet protection grid;;2-228-0.55-2;228
TRU310/2;1.1;2840;105;460;527;225;658;229;96;400;255;292;325;8;258;185;328;255;251;200;40;930;1330;1700;2150;2700;;153;148;138;128;93;;68;backward curved fan, medium-range, medium pressure;for clean air, dust, sawdust, chips or granules to the exclusion of long fibers;Built in painted sheet iron, impeller statically and dynamically balanced;according to ISO standards, three phase electric motor 400 Volt 50Hz IP55 ;cl isol.F trop. IE2;outlet flange               inlet flange             flexible outlet                   flexible inlet;shock absorbers        inspection door         drain plug                inlet protection grid;;2-255-1.1-2;255
TRU350/2;2.2;2850;115;530;600;255;740;253;107;450;285;332;365;8;288;205;368;285;276;225;67;1330;1900;2400;3050;3850;;192;188;178;163;112;;71;backward curved fan, medium-range, medium pressure;for clean air, dust, sawdust, chips or granules to the exclusion of long fibers;Built in painted sheet iron, impeller statically and dynamically balanced;according to ISO standards, three phase electric motor 400 Volt 50Hz IP55 ;cl isol.F trop. IE2;outlet flange               inlet flange             flexible outlet                   flexible inlet;shock absorbers        inspection door         drain plug                inlet protection grid;;2-285-2.2-2;285
TRU400/2;4;2910;127;630;655;285;815;286;118;500;320;366;400;8;322;229;402;309;324;280;105;1900;2700;3450;4250;5400;;254;248;237;227;178;;75;backward curved fan, medium-range, medium pressure;for clean air, dust, sawdust, chips or granules to the exclusion of long fibers;Built in painted sheet iron, impeller statically and dynamically balanced;according to ISO standards, three phase electric motor 400 Volt 50Hz IP55 ;cl isol.F trop. IE2;outlet flange               inlet flange             flexible outlet                   flexible inlet;shock absorbers        inspection door         drain plug                inlet protection grid;;2-320-4-2;320
TRU450/2;7.5;2890;140;670;735;320;915;321;131;560;360;405;440;8;361;256;441;336;374;320;150;2700;3850;4750;6150;7650;;318;312;302;277;228;;78;backward curved fan, medium-range, medium pressure;for clean air, dust, sawdust, chips or granules to the exclusion of long fibers;Built in painted sheet iron, impeller statically and dynamically balanced;according to ISO standards, three phase electric motor 400 Volt 50Hz IP55 ;cl isol.F trop. IE2;outlet flange               inlet flange             flexible outlet                   flexible inlet;shock absorbers        inspection door         drain plug                inlet protection grid;;2-360-7.5-2;360
TRU500/2;11;2930;159;830;832;360;1000;355;148;600;405;448;485;12;404;288;484;368;444;435;230;3850;4750;6850;8500;10800;;397;388;372;347;261;;82;backward curved fan, medium-range, medium pressure;for clean air, dust, sawdust, chips or granules to the exclusion of long fibers;Built in painted sheet iron, impeller statically and dynamically balanced;according to ISO standards, three phase electric motor 400 Volt 50Hz IP55 ;cl isol.F trop. IE2;outlet flange               inlet flange             flexible outlet                   flexible inlet;shock absorbers        inspection door         drain plug                inlet protection grid;;2-405-11-2;405
TRU500/4;1.1;1390;159;580;832;360;1000;355;148;600;405;448;485;12;404;288;484;368;276;225;128;1900;2700;3450;4250;5400;;92;88;86;81;62;;63;backward curved fan, medium-range, medium pressure;for clean air, dust, sawdust, chips or granules to the exclusion of long fibers;Built in painted sheet iron, impeller statically and dynamically balanced;according to ISO standards, three phase electric motor 400 Volt 50Hz IP55 ;cl isol.F trop. IE2;outlet flange               inlet flange             flexible outlet                   flexible inlet;shock absorbers        inspection door         drain plug                inlet protection grid;;2-405-1.1-4;405
TRU560/2R;15;2935;180;880;940;400;1126;390;165;670;455;497;535;12;453;322;533;402;444;435;282;5400;6850;8500;10800;13500;;402;392;378;343;275;;84;backward curved fan, medium-range, medium pressure;for clean air, dust, sawdust, chips or granules to the exclusion of long fibers;Built in painted sheet iron, impeller statically and dynamically balanced;according to ISO standards, three phase electric motor 400 Volt 50Hz IP55 ;cl isol.F trop. IE2;outlet flange               inlet flange             flexible outlet                   flexible inlet;shock absorbers        inspection door         drain plug                inlet protection grid;;2-455-15-2;455
TRU560/2;18.5;2935;180;880;940;400;1126;390;165;670;455;497;535;12;453;322;533;402;444;435;292;5400;7650;9500;12800;15300;;508;492;478;432;342;;85;backward curved fan, medium-range, medium pressure;for clean air, dust, sawdust, chips or granules to the exclusion of long fibers;Built in painted sheet iron, impeller statically and dynamically balanced;according to ISO standards, three phase electric motor 400 Volt 50Hz IP55 ;cl isol.F trop. IE2;outlet flange               inlet flange             flexible outlet                   flexible inlet;shock absorbers        inspection door         drain plug                inlet protection grid;;2-455-18.5-2;455
TRU560/4;2.2;1420;180;705;940;400;1126;390;165;670;455;497;535;12;453;322;533;402;324;280;138;2700;3850;4750;6150;7650;;120;116;114;104;77;;67;backward curved fan, medium-range, medium pressure;for clean air, dust, sawdust, chips or granules to the exclusion of long fibers;Built in painted sheet iron, impeller statically and dynamically balanced;according to ISO standards, three phase electric motor 400 Volt 50Hz IP55 ;cl isol.F trop. IE2;outlet flange               inlet flange             flexible outlet                   flexible inlet;shock absorbers        inspection door         drain plug                inlet protection grid;;2-455-2.2-4;455
TRU630/2R;30;2960;200;1080;1052;450;1260;439;185;750;505;551;585;12;507;361;587;441;568;500;380;7650;9500;12800;15300;19000;;543;532;512;472;390;;88;backward curved fan, medium-range, medium pressure;for clean air, dust, sawdust, chips or granules to the exclusion of long fibers;Built in painted sheet iron, impeller statically and dynamically balanced;according to ISO standards, three phase electric motor 400 Volt 50Hz IP55 ;cl isol.F trop. IE2;outlet flange               inlet flange             flexible outlet                   flexible inlet;shock absorbers        inspection door         drain plug                inlet protection grid;;2-505-30-2;505
TRU630/2;37;2960;200;1080;1052;450;1260;439;185;750;505;551;585;12;507;361;587;441;568;500;390;7650;10800;13500;17000;21600;;653;638;612;572;446;;89;backward curved fan, medium-range, medium pressure;for clean air, dust, sawdust, chips or granules to the exclusion of long fibers;Built in painted sheet iron, impeller statically and dynamically balanced;according to ISO standards, three phase electric motor 400 Volt 50Hz IP55 ;cl isol.F trop. IE2;outlet flange               inlet flange             flexible outlet                   flexible inlet;shock absorbers        inspection door         drain plug                inlet protection grid;;2-505-37-2;505
TRU630/4;4;1425;200;775;1052;450;1260;439;185;750;505;551;585;12;507;361;587;441;324;280;175;3850;4750;6850;8500;10800;;156;153;149;138;100;;71;backward curved fan, medium-range, medium pressure;for clean air, dust, sawdust, chips or granules to the exclusion of long fibers;Built in painted sheet iron, impeller statically and dynamically balanced;according to ISO standards, three phase electric motor 400 Volt 50Hz IP55 ;cl isol.F trop. IE2;outlet flange               inlet flange             flexible outlet                   flexible inlet;shock absorbers        inspection door         drain plug                inlet protection grid;;2-505-4-4;505
