TM630;4;1435;132;600;930;425;1000;342;120;560;321;366;401;8;315;224;395;304;324;250;150;2700;3360;4260;4800;5400;;185;179;165;154;138;;73;opened forward curved blades fan, medium-range, medium pressure;for dust air,woodchips,fibrous materials;Built in painted sheet iron, impeller statically and dynamically balanced;according to ISO standards, three phase electric motor 400 Volt 50Hz IP55 ;cl isol.F trop. IE2;outlet flange               inlet flange             flexible outlet                   flexible inlet;shock absorbers        inspection door         drain plug                inlet protection grid;;8-321-4-4;321
TM710R;5.5;1440;145;700;1005;475;1115;382;132;630;361;405;441;8;355;250;435;330;392;320;196;3360;4260;5400;6000;6720;;213;206;193;185;175;;75;opened forward curved blades fan, medium-range, medium pressure;for dust air,woodchips,fibrous materials;Built in painted sheet iron, impeller statically and dynamically balanced;according to ISO standards, three phase electric motor 400 Volt 50Hz IP55 ;cl isol.F trop. IE2;outlet flange               inlet flange             flexible outlet                   flexible inlet;shock absorbers        inspection door         drain plug                inlet protection grid;;8-361-5.5-4;361
TM710;7.5;1445;145;700;1005;475;1115;382;132;630;361;405;441;8;355;250;435;330;392;320;206;3780;4800;6000;6720;7500;;240;233;215;200;180;;76;opened forward curved blades fan, medium-range, medium pressure;for dust air,woodchips,fibrous materials;Built in painted sheet iron, impeller statically and dynamically balanced;according to ISO standards, three phase electric motor 400 Volt 50Hz IP55 ;cl isol.F trop. IE2;outlet flange               inlet flange             flexible outlet                   flexible inlet;shock absorbers        inspection door         drain plug                inlet protection grid;;8-361-7.5-4;361
TM800R;11;1440;160;870;1120;530;1250;430;146;710;406;448;486;12;400;280;480;360;440;425;255;5400;6720;8400;9600;10800;;295;286;262;242;218;;78;opened forward curved blades fan, medium-range, medium pressure;for dust air,woodchips,fibrous materials;Built in painted sheet iron, impeller statically and dynamically balanced;according to ISO standards, three phase electric motor 400 Volt 50Hz IP55 ;cl isol.F trop. IE2;outlet flange               inlet flange             flexible outlet                   flexible inlet;shock absorbers        inspection door         drain plug                inlet protection grid;;8-406-11-4;406
TM800;15;1440;160;870;1120;530;1250;430;146;710;406;448;486;12;400;280;480;360;440;425;275;6720;8400;10800;12000;13500;;330;318;292;275;250;;79;opened forward curved blades fan, medium-range, medium pressure;for dust air,woodchips,fibrous materials;Built in painted sheet iron, impeller statically and dynamically balanced;according to ISO standards, three phase electric motor 400 Volt 50Hz IP55 ;cl isol.F trop. IE2;outlet flange               inlet flange             flexible outlet                   flexible inlet;shock absorbers        inspection door         drain plug                inlet protection grid;;8-406-15-4;406
TM900R;18.5;1460;181;905;1120;530;1250;405;165;710;506;551;586;12;450;315;530;395;500;470;330;9600;10800;12000;13500;15000;;322;315;305;290;272;;81;opened forward curved blades fan, medium-range, medium pressure;for dust air,woodchips,fibrous materials;Built in painted sheet iron, impeller statically and dynamically balanced;according to ISO standards, three phase electric motor 400 Volt 50Hz IP55 ;cl isol.F trop. IE2;outlet flange               inlet flange             flexible outlet                   flexible inlet;shock absorbers        inspection door         drain plug                inlet protection grid;;8-506-18.5-4;506
TM900;22;1460;181;980;1120;530;1250;405;165;710;506;551;586;12;450;315;530;395;500;470;350;9600;12000;15000;16800;18900;;322;305;272;251;225;;82;opened forward curved blades fan, medium-range, medium pressure;for dust air,woodchips,fibrous materials;Built in painted sheet iron, impeller statically and dynamically balanced;according to ISO standards, three phase electric motor 400 Volt 50Hz IP55 ;cl isol.F trop. IE2;outlet flange               inlet flange             flexible outlet                   flexible inlet;shock absorbers        inspection door         drain plug                inlet protection grid;;8-506-22-4;506
TM950;30;1460;181;999;1120;530;1250;405;165;710;565;629;665;12;450;315;530;395;500;470;430;15000;16800;18900;21000;22980;;322;315;305;290;272;;83;opened forward curved blades fan, medium-range, medium pressure;for dust air,woodchips,fibrous materials;Built in painted sheet iron, impeller statically and dynamically balanced;according to ISO standards, three phase electric motor 400 Volt 50Hz IP55 ;cl isol.F trop. IE2;outlet flange               inlet flange             flexible outlet                   flexible inlet;shock absorbers        inspection door         drain plug                inlet protection grid;;8-565-30-4;565
XM560;3;1435;95;580;805;375;890;323;99;500;285;332;365;8;258;185;328;255;324;250;120;3360;3780;4260;4800;5400;;154;150;146;142;137;;72;opened forward curved blades fan, medium-range, medium pressure;for dust air,woodchips,fibrous materials;Built in painted sheet iron, impeller statically and dynamically balanced;according to ISO standards, three phase electric motor 400 Volt 50Hz IP55 ;cl isol.F trop. IE2;outlet flange               inlet flange             flexible outlet                   flexible inlet;shock absorbers        inspection door         drain plug                inlet protection grid;;9-285-3-4;285
XM630;4;1435;132;600;930;425;1000;342;120;560;321;366;401;8;315;224;395;304;324;250;150;3360;4260;5400;6000;6720;;185;179;165;154;138;;73;opened forward curved blades fan, medium-range, medium pressure;for dust air,woodchips,fibrous materials;Built in painted sheet iron, impeller statically and dynamically balanced;according to ISO standards, three phase electric motor 400 Volt 50Hz IP55 ;cl isol.F trop. IE2;outlet flange               inlet flange             flexible outlet                   flexible inlet;shock absorbers        inspection door         drain plug                inlet protection grid;;9-321-4-4;321
